都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,種別,住所,方書,緯度,経度,口径,備考
222038,,静岡県,沼津市,消火栓,沼津市中瀬町,,35.5.46.44,138.52.48.77,100,
222038,,静岡県,沼津市,消火栓,沼津市中原町,,35.5.43.935,138.52.49.152,75,
222038,,静岡県,沼津市,消火栓,沼津市中原町,,35.5.44.04,138.52.43.43,100,
222038,,静岡県,沼津市,消火栓,沼津市中原町,,35.5.42.565,138.52.43.72,75,
222038,,静岡県,沼津市,消火栓,沼津市中原町,,35.5.41.81,138.52.44.056,100,
222038,,静岡県,沼津市,消火栓,沼津市中原町,,35.5.42.49,138.52.39.12,100,
222038,,静岡県,沼津市,消火栓,沼津市中原町,,35.5.41.33,138.52.38.2,75,
222038,,静岡県,沼津市,消火栓,沼津市黒瀬町,,35.5.40.415,138.52.33.998,100,
222038,,静岡県,沼津市,消火栓,沼津市旭町,,35.5.18.17,138.51.29.94,100,
222038,,静岡県,沼津市,消火栓,沼津市東宮後町,,35.5.32.51,138.51.30.24,150,
222038,,静岡県,沼津市,消火栓,沼津市本字出口町,,35.5.33.29,138.51.21.52,100,
222038,,静岡県,沼津市,消火栓,沼津市旭町,,35.5.25.955,138.51.25.932,150,
222038,,静岡県,沼津市,消火栓,沼津市末広町,,35.5.34.46,138.51.26.38,100,
222038,,静岡県,沼津市,消火栓,沼津市本字出口町,,35.5.30.35,138.51.26.48,150,
222038,,静岡県,沼津市,消火栓,沼津市本字出口町,,35.5.28.64,138.51.22.72,100,
222038,,静岡県,沼津市,消火栓,沼津市末広町,,35.5.36.79,138.51.21.85,100,
222038,,静岡県,沼津市,消火栓,沼津市新町,,35.5.26.06,138.51.34.86,150,
222038,,静岡県,沼津市,消火栓,沼津市本字出口町,,35.5.30.85,138.51.23.05,100,
222038,,静岡県,沼津市,消火栓,沼津市仲町,,35.5.26.49,138.51.37.64,100,
222038,,静岡県,沼津市,消火栓,沼津市幸町,,35.5.32.21,138.51.24.36,150,
222038,,静岡県,沼津市,消火栓,沼津市下河原町,,35.5.16.98,138.51.37.05,100,
222038,,静岡県,沼津市,消火栓,沼津市下本町,,35.5.28.83,138.51.34.81,100,
222038,,静岡県,沼津市,消火栓,沼津市下河原町地先,,35.5.14.92,138.51.31.72,100,
222038,,静岡県,沼津市,消火栓,沼津市高沢町,,35.6.2.64,138.51.28.24,125,
222038,,静岡県,沼津市,消火栓,沼津市双葉町,,35.6.10.34,138.51.24.52,100,
222038,,静岡県,沼津市,防火水槽,沼津市大諏訪,,35.6.25.1,138.49.52.02,,
222038,,静岡県,沼津市,防火水槽,沼津市大諏訪,,35.6.17.28,138.50.6.93,,
222038,,静岡県,沼津市,防火水槽,沼津市松長,,35.6.47.14,138.49.44.4,,
222038,,静岡県,沼津市,防火水槽,沼津市西椎路,,35.7.31.9,138.49.55.52,,
222038,,静岡県,沼津市,防火水槽,沼津市西椎路,,35.7.26.14,138.49.47.52,,
222038,,静岡県,沼津市,防火水槽,沼津市大平,,35.3.51.43,138.54.22.79,,
222038,,静岡県,沼津市,防火水槽,沼津市大平,,35.4.0.34,138.54.15.21,,
222038,,静岡県,沼津市,防火水槽,沼津市大平,,35.4.22.22,138.54.7.91,,
222038,,静岡県,沼津市,防火水槽,沼津市大平,,35.4.20.17,138.54.2.46,,
222038,,静岡県,沼津市,防火水槽,沼津市大平,,35.4.15.72,138.53.51.33,,
222038,,静岡県,沼津市,防火水槽,沼津市大平,,35.4.10.6,138.53.53.31,,
222038,,静岡県,沼津市,防火水槽,沼津市大平,,35.4.0.98,138.53.57.41,,
222038,,静岡県,沼津市,防火水槽,沼津市大平,,35.3.55.58,138.53.59.93,,
222038,,静岡県,沼津市,防火水槽,沼津市大平,,35.4.5.7,138.53.44.76,,
222038,,静岡県,沼津市,防火水槽,沼津市大平,,35.4.3.53,138.53.49.58,,
222038,,静岡県,沼津市,防火水槽,沼津市内浦重寺,,35.1.53.81,138.53.59.9,,
222038,,静岡県,沼津市,防火水槽,沼津市内浦重寺,,35.1.46.31,138.53.52.57,,
222038,,静岡県,沼津市,防火水槽,沼津市内浦重寺,,35.1.54.64,138.53.25.5,,
222038,,静岡県,沼津市,防火水槽,沼津市内浦小海,,35.1.24.74,138.53.56.65,,
222038,,静岡県,沼津市,防火水槽,沼津市内浦三津,,35.1.15.0,138.54.15.44,,
222038,,静岡県,沼津市,防火水槽,沼津市内浦三津,,35.1.16.595,138.54.24.182,,
222038,,静岡県,沼津市,防火水槽,沼津市内浦三津３１８－１,,35.1.19.455,138.54.51.74,,
222038,,静岡県,沼津市,防火水槽,沼津市西椎路,,35.7.42.31,138.49.45.09,,
222038,,静岡県,沼津市,防火水槽,沼津市内浦長浜,,35.0.51.71,138.53.48.76,,
222038,,静岡県,沼津市,防火水槽,沼津市内浦長浜,,35.0.48.16,138.53.47.55,,
222038,,静岡県,沼津市,防火水槽,沼津市内浦長浜,,35.0.43.58,138.53.28.91,,
222038,,静岡県,沼津市,防火水槽,沼津市内浦重須,,35.0.48.72,138.53.25.03,,
222038,,静岡県,沼津市,防火水槽,沼津市内浦重須,,35.1.4.08,138.53.12.52,,
222038,,静岡県,沼津市,防火水槽,沼津市内浦重須,,35.0.51.05,138.53.13.75,,
222038,,静岡県,沼津市,防火水槽,沼津市西浦木負,,35.0.58.22,138.52.48.46,,
222038,,静岡県,沼津市,防火水槽,沼津市西浦木負,,35.1.3.77,138.52.47.42,,
222038,,静岡県,沼津市,防火水槽,沼津市西浦木負,,35.0.58.51,138.52.59.67,,
222038,,静岡県,沼津市,防火水槽,沼津市西浦河内,,35.0.21.7,138.52.29.12,,
222038,,静岡県,沼津市,防火水槽,沼津市西浦河内１５４番１号,,35.0.22.99,138.52.29.53,,
222038,,静岡県,沼津市,防火水槽,沼津市西浦久連,,35.1.1.22,138.52.23.27,,
222038,,静岡県,沼津市,防火水槽,沼津市西浦久連,,35.1.2.69,138.52.17.95,,
222038,,静岡県,沼津市,防火水槽,沼津市西浦久連,,35.1.2.44,138.52.26.3,,
222038,,静岡県,沼津市,防火水槽,沼津市西浦平沢,,35.0.59.35,138.51.46.8,,
222038,,静岡県,沼津市,防火水槽,沼津市西浦平沢,,35.0.54.19,138.51.47.22,,
222038,,静岡県,沼津市,防火水槽,沼津市西浦平沢,,35.0.56.83,138.51.30.26,,
222038,,静岡県,沼津市,防火水槽,沼津市西浦立保,,35.0.46.21,138.51.23.3,,
222038,,静岡県,沼津市,防火水槽,沼津市西浦立保,,35.0.43.5,138.51.14.25,,
222038,,静岡県,沼津市,防火水槽,沼津市西浦立保,,35.0.40.62,138.51.14.45,,
222038,,静岡県,沼津市,防火水槽,沼津市西浦古宇,,35.0.38.52,138.50.49.98,,
222038,,静岡県,沼津市,防火水槽,沼津市西浦古宇,,35.0.30.88,138.50.41.71,,
222038,,静岡県,沼津市,防火水槽,沼津市西浦足保,,35.0.50.64,138.50.24.39,,
222038,,静岡県,沼津市,防火水槽,沼津市西浦足保,,35.0.45.86,138.50.22.12,,
222038,,静岡県,沼津市,防火水槽,沼津市西浦久料,,35.0.56.42,138.50.6.62,,
222038,,静岡県,沼津市,防火水槽,沼津市西浦久料,,35.0.57.17,138.50.5.09,,
222038,,静岡県,沼津市,防火水槽,沼津市西浦江梨,,35.0.57.19,138.48.47.33,,
222038,,静岡県,沼津市,消火栓,沼津市足高,,35.8.53.04,138.51.57.47,150,
222038,,静岡県,沼津市,消火栓,沼津市足高,,35.8.49.97,138.52.1.24,150,
222038,,静岡県,沼津市,消火栓,沼津市足高,,35.8.55.58,138.52.4.51,150,
222038,,静岡県,沼津市,消火栓,沼津市足高,,35.8.50.275,138.51.51.802,150,
222038,,静岡県,沼津市,消火栓,沼津市戸田（御浜）,,34.58.12.4,138.46.0.58,75,
222038,,静岡県,沼津市,消火栓,沼津市戸田（御浜）,,34.58.15.14,138.46.1.36,100,
222038,,静岡県,沼津市,消火栓,沼津市戸田（御浜）,,34.58.15.09,138.46.0.37,75,
222038,,静岡県,沼津市,防火水槽,沼津市志下,,35.3.51.01,138.52.50.92,,
222038,,静岡県,沼津市,防火水槽,沼津市下香貫島郷,,35.3.53.71,138.52.48.45,,
222038,,静岡県,沼津市,防火水槽,沼津市志下,,35.3.34.68,138.53.11.53,,
222038,,静岡県,沼津市,防火水槽,沼津市志下,,35.3.26.6,138.53.1.62,,
222038,,静岡県,沼津市,防火水槽,沼津市志下,,35.3.37.85,138.52.56.19,,
222038,,静岡県,沼津市,防火水槽,沼津市志下,,35.3.29.95,138.52.59.59,,
222038,,静岡県,沼津市,防火水槽,沼津市志下,,35.3.38.06,138.53.11.03,,
222038,,静岡県,沼津市,防火水槽,沼津市馬込,,35.3.20.3,138.53.12.37,,
222038,,静岡県,沼津市,消火栓,沼津市共栄町,,35.7.2.89,138.52.27.01,300,
222038,,静岡県,沼津市,消火栓,沼津市共栄町,,35.7.0.23,138.52.27.75,75,
222038,,静岡県,沼津市,井戸,沼津市下香貫馬場,,35.4.42.83,138.52.34.22,,
222038,,静岡県,沼津市,井戸,沼津市下香貫馬場,,35.4.46.74,138.52.27.37,,
222038,,静岡県,沼津市,井戸,沼津市下香貫下障子,,35.4.41.78,138.52.26.44,,
222038,,静岡県,沼津市,井戸,沼津市下香貫下障子,,35.4.39.0,138.52.23.74,,
222038,,静岡県,沼津市,池,沼津市西浦河内５４３番３号,,34.58.30.82,138.51.3.01,,
222038,,静岡県,沼津市,防火水槽,沼津市戸田（鬼川）,,34.58.20.3,138.46.49.81,,
222038,,静岡県,沼津市,防火水槽,沼津市戸田（小中島）,,34.58.14.39,138.46.58.78,,
222038,,静岡県,沼津市,防火水槽,沼津市中沢田,,35.7.7.55,138.51.18.41,,
222038,,静岡県,沼津市,防火水槽,沼津市西沢田,,35.7.9.18,138.51.3.92,,
222038,,静岡県,沼津市,防火水槽,沼津市西沢田,,35.7.8.99,138.51.3.88,,
222038,,静岡県,沼津市,防火水槽,沼津市中沢田,,35.7.7.1,138.51.25.76,,
222038,,静岡県,沼津市,防火水槽,沼津市中沢田,,35.7.4.41,138.51.25.31,,
222038,,静岡県,沼津市,防火水槽,沼津市中沢田,,35.7.3.84,138.51.19.19,,
222038,,静岡県,沼津市,防火水槽,沼津市大塚,,35.7.8.67,138.48.38.91,,
222038,,静岡県,沼津市,防火水槽,沼津市大塚,,35.6.50.91,138.48.52.91,,
222038,,静岡県,沼津市,防火水槽,沼津市大塚,,35.7.1.31,138.48.36.04,,
222038,,静岡県,沼津市,防火水槽,沼津市大塚,,35.6.55.87,138.48.42.06,,
222038,,静岡県,沼津市,防火水槽,沼津市大塚,,35.6.54.79,138.48.47.31,,
222038,,静岡県,沼津市,防火水槽,沼津市大塚,,35.7.17.88,138.48.29.574,,
222038,,静岡県,沼津市,防火水槽,沼津市大塚,,35.7.1.14,138.48.26.48,,
222038,,静岡県,沼津市,防火水槽,沼津市中沢田,,35.7.16.17,138.51.20.82,,
222038,,静岡県,沼津市,防火水槽,沼津市中沢田　西之久保町内会,,35.7.10.33,138.51.19.65,,
222038,,静岡県,沼津市,池,沼津市大岡（上石田）,,35.6.53.17,138.52.53.43,,
222038,,静岡県,沼津市,池,沼津市大岡（高田）,,35.6.31.51,138.52.28.44,,
222038,,静岡県,沼津市,池,沼津市大岡（自由ケ丘）,,35.6.44.67,138.52.20.8,,
222038,,静岡県,沼津市,池,沼津市双葉町９番３２号,,35.6.19.9,138.51.6.49,,
222038,,静岡県,沼津市,池,沼津市宮本,,35.8.30.71,138.50.8.74,,
222038,,静岡県,沼津市,池,沼津市大岡（北小林）,,35.7.39.29,138.53.23.82,,
222038,,静岡県,沼津市,池,沼津市中沢田,,35.7.13.235,138.51.30.832,,
222038,,静岡県,沼津市,池,沼津市中沢田,,35.7.5.68,138.51.12.36,,
222038,,静岡県,沼津市,池,沼津市井出,,35.8.19.5,138.48.8.17,,
222038,,静岡県,沼津市,池,沼津市平沼,,35.8.25.76,138.47.41.99,,
222038,,静岡県,沼津市,池,沼津市一本松,,35.7.54.67,138.46.45.23,,
222038,,静岡県,沼津市,河川,沼津市内浦重須,,35.0.45.34,138.53.27.77,,
222038,,静岡県,沼津市,河川,沼津市内浦重須,,35.0.42.07,138.53.25.9,,
222038,,静岡県,沼津市,河川,沼津市西浦木負,,35.0.55.39,138.52.51.21,,
222038,,静岡県,沼津市,河川,沼津市西浦河内,,35.0.19.05,138.52.24.89,,
222038,,静岡県,沼津市,河川,沼津市西浦河内,,35.0.27.96,138.52.31.64,,
222038,,静岡県,沼津市,河川,沼津市西浦古宇,,35.0.38.21,138.50.53.85,,
222038,,静岡県,沼津市,河川,沼津市我入道津島町,,35.4.32.33,138.51.44.83,,
222038,,静岡県,沼津市,河川,沼津市我入道江川町,,35.4.39.57,138.51.56.35,,
222038,,静岡県,沼津市,河川,沼津市上土町,,35.5.38.58,138.51.43.97,,
222038,,静岡県,沼津市,河川,沼津市仲町,,35.5.30.31,138.51.40.38,,
222038,,静岡県,沼津市,河川,沼津市下河原町,,35.5.14.47,138.51.41.34,,
222038,,静岡県,沼津市,河川,沼津市戸田（中上）,,34.57.56.93,138.48.3.12,,
222038,,静岡県,沼津市,河川,沼津市戸田（中上）,,34.58.0.87,138.47.50.8,,
222038,,静岡県,沼津市,海,沼津市内浦重寺,,35.1.48.55,138.53.50.41,,
222038,,静岡県,沼津市,海,沼津市内浦小海,,35.1.23.04,138.53.54.97,,
222038,,静岡県,沼津市,海,沼津市内浦三津,,35.1.10.93,138.54.2.85,,
222038,,静岡県,沼津市,防火水槽,沼津市原（東町）,,35.7.11.51,138.48.4.68,,
222038,,静岡県,沼津市,防火水槽,沼津市原（東町）,,35.7.8.9,138.48.11.93,,
222038,,静岡県,沼津市,防火水槽,沼津市原（西町）,,35.7.26.45,138.48.2.95,,
222038,,静岡県,沼津市,防火水槽,沼津市原（西町）,,35.7.11.83,138.47.52.71,,
222038,,静岡県,沼津市,防火水槽,沼津市原（西町）,,35.7.16.76,138.47.43.36,,
222038,,静岡県,沼津市,防火水槽,沼津市原（西町）,,35.7.16.99,138.47.40.99,,
222038,,静岡県,沼津市,防火水槽,沼津市桃里,,35.7.37.53,138.46.20.16,,
222038,,静岡県,沼津市,防火水槽,沼津市一本松６３６番１号,,35.7.50.12,138.46.33.64,,
222038,,静岡県,沼津市,防火水槽,沼津市桃里,,35.7.50.19,138.45.51.4,,
222038,,静岡県,沼津市,防火水槽,沼津市桃里４９８番,,35.7.48.54,138.46.8.33,,
222038,,静岡県,沼津市,防火水槽,沼津市植田２９０番,,35.7.54.1,138.46.2.12,,
222038,,静岡県,沼津市,防火水槽,沼津市桃里,,35.7.44.315,138.45.59.218,,
222038,,静岡県,沼津市,防火水槽,沼津市植田,,35.7.56.86,138.45.40.73,,
222038,,静岡県,沼津市,防火水槽,沼津市植田,,35.7.51.02,138.45.24.9,,
222038,,静岡県,沼津市,防火水槽,沼津市西野,,35.9.18.5,138.47.44.16,,
222038,,静岡県,沼津市,防火水槽,沼津市西野,,35.9.30.15,138.47.41.59,,
222038,,静岡県,沼津市,防火水槽,沼津市大塚,,35.7.36.05,138.48.30.96,,
222038,,静岡県,沼津市,防火水槽,沼津市大塚,,35.7.21.03,138.48.39.59,,
222038,,静岡県,沼津市,防火水槽,沼津市大塚,,35.7.25.56,138.48.30.88,,
222038,,静岡県,沼津市,防火水槽,沼津市大塚,,35.7.29.49,138.48.43.14,,
222038,,静岡県,沼津市,防火水槽,沼津市井出,,35.8.28.47,138.47.49.43,,
222038,,静岡県,沼津市,防火水槽,沼津市井出,,35.8.30.35,138.47.49.44,,
222038,,静岡県,沼津市,防火水槽,沼津市井出,,35.8.26.85,138.47.46.11,,
222038,,静岡県,沼津市,防火水槽,沼津市原（西町）,,35.7.19.85,138.47.52.77,,
222038,,静岡県,沼津市,防火水槽,沼津市原（西町）２８４番地,,35.7.17.9,138.48.0.54,,
222038,,静岡県,沼津市,防火水槽,沼津市原（六軒町）,,35.7.23.33,138.47.41.85,,
222038,,静岡県,沼津市,防火水槽,沼津市原３１１番２５号,,35.7.14.51,138.47.49.83,,
222038,,静岡県,沼津市,防火水槽,沼津市西添町,,35.7.38.79,138.47.32.07,,
222038,,静岡県,沼津市,防火水槽,沼津市原（六軒町）,,35.7.17.95,138.47.31.83,,
222038,,静岡県,沼津市,防火水槽,沼津市原（六軒町）,,35.7.25.33,138.47.30.24,,
222038,,静岡県,沼津市,防火水槽,沼津市原（新田）,,35.7.30.1,138.47.15.72,,
222038,,静岡県,沼津市,防火水槽,沼津市原（西町）,,35.7.19.35,138.47.34.77,,
222038,,静岡県,沼津市,防火水槽,沼津市一本松,,35.7.36.84,138.47.6.38,,
222038,,静岡県,沼津市,防火水槽,沼津市原（一本松）,,35.7.44.78,138.46.56.26,,
222038,,静岡県,沼津市,防火水槽,沼津市桃里,,35.7.53.69,138.46.17.62,,
222038,,静岡県,沼津市,防火水槽,沼津市一本松６３６番１号,,35.7.50.18,138.46.33.52,,
222038,,静岡県,沼津市,防火水槽,沼津市一本松,,35.7.37.1,138.46.38.65,,
222038,,静岡県,沼津市,防火水槽,沼津市一本松,,35.7.36.19,138.46.25.77,,
222038,,静岡県,沼津市,海,沼津市西浦足保,,35.0.53.15,138.50.26.97,,
222038,,静岡県,沼津市,海,沼津市西浦久料,,35.1.0.55,138.50.3.33,,
222038,,静岡県,沼津市,海,沼津市西浦江梨,,35.0.59.33,138.48.46.9,,
222038,,静岡県,沼津市,海,沼津市西浦江梨,,35.1.13.68,138.47.27.42,,
222038,,静岡県,沼津市,海,沼津市馬込,,35.3.16.77,138.53.0.67,,
222038,,静岡県,沼津市,海,沼津市江浦,,35.2.51.72,138.53.39.82,,
222038,,静岡県,沼津市,海,沼津市江浦,,35.2.39.15,138.53.39.88,,
222038,,静岡県,沼津市,海,沼津市江浦,,35.2.51.88,138.53.59.16,,
222038,,静岡県,沼津市,防火水槽,沼津市井出１３９２番７号,,35.9.7.23,138.48.32.78,,
222038,,静岡県,沼津市,防火水槽,沼津市井出１３９２番７号,,35.9.4.35,138.48.40.636,,
222038,,静岡県,沼津市,防火水槽,沼津市根古屋７７０番１号,,35.8.54.13,138.48.50.54,,
222038,,静岡県,沼津市,防火水槽,沼津市根古屋７７０番１号,,35.8.55.74,138.48.45.59,,
222038,,静岡県,沼津市,防火水槽,沼津市青野,,35.7.49.61,138.48.31.01,,
222038,,静岡県,沼津市,防火水槽,沼津市原（東町）,,35.7.39.02,138.48.24.29,,
222038,,静岡県,沼津市,防火水槽,沼津市原（東町）,,35.7.32.17,138.48.22.81,,
222038,,静岡県,沼津市,防火水槽,沼津市原（東町）,,35.7.36.36,138.48.22.47,,
222038,,静岡県,沼津市,海,沼津市内浦長浜,,35.0.54.26,138.53.49.51,,
222038,,静岡県,沼津市,海,沼津市内浦重須,,35.0.54.39,138.53.20.07,,
222038,,静岡県,沼津市,海,沼津市西浦木負,,35.1.0.64,138.52.53.52,,
222038,,静岡県,沼津市,海,沼津市西浦久連,,35.1.4.6,138.52.22.22,,
222038,,静岡県,沼津市,海,沼津市西浦平沢,,35.1.2.94,138.52.0.9,,
222038,,静岡県,沼津市,海,沼津市西浦立保,,35.0.47.39,138.51.15.2,,
222038,,静岡県,沼津市,海,沼津市西浦古宇,,35.0.39.86,138.50.51.1,,
222038,,静岡県,沼津市,防火水槽,沼津市平沼,,35.8.35.575,138.47.43.806,,
222038,,静岡県,沼津市,防火水槽,沼津市井出,,35.8.27.08,138.47.35.6,,
222038,,静岡県,沼津市,防火水槽,沼津市平沼,,35.8.34.24,138.47.25.98,,
222038,,静岡県,沼津市,防火水槽,沼津市平沼,,35.8.34.99,138.47.24.36,,
222038,,静岡県,沼津市,防火水槽,沼津市平沼,,35.8.36.87,138.47.24.49,,
222038,,静岡県,沼津市,防火水槽,沼津市平沼,,35.8.40.22,138.47.23.71,,
222038,,静岡県,沼津市,防火水槽,沼津市石川,,35.8.56.91,138.47.3.85,,
222038,,静岡県,沼津市,防火水槽,沼津市平沼,,35.8.37.81,138.47.10.11,,
222038,,静岡県,沼津市,防火水槽,沼津市平沼９２９番１号,,35.8.46.86,138.47.5.9,,
222038,,静岡県,沼津市,防火水槽,沼津市平沼,,35.8.34.0,138.47.4.72,,
222038,,静岡県,沼津市,防火水槽,沼津市石川,,35.9.4.38,138.46.33.89,,
222038,,静岡県,沼津市,防火水槽,沼津市戸田（大中島）,,34.58.9.03,138.47.0.03,,
222038,,静岡県,沼津市,防火水槽,沼津市戸田（入浜）,,34.57.59.5,138.46.57.18,,
222038,,静岡県,沼津市,防火水槽,沼津市戸田（御浜）,,34.58.0.39,138.45.59.8,,
222038,,静岡県,沼津市,防火水槽,沼津市井田,,34.59.44.06,138.47.11.86,,
222038,,静岡県,沼津市,防火水槽,沼津市井田,,34.59.50.0,138.46.57.62,,
